DATE,ADDRESS,NAME,TYPE,CLASS,LAT,LNG,ACC
Wed Nov 20 15:51:04 EST 2024,42:B8:66:38:13:BE,null,3,7936,33.464331666666666,-82.07975833333333,5.0
Wed Nov 20 15:51:04 EST 2024,A6:27:6A:CB:6E:E4,MCC9-1032-BLK,1,1028,33.464331666666666,-82.07975833333333,5.0
Wed Nov 20 15:51:04 EST 2024,51:FC:B5:DA:0C:26,null,3,7936,33.464331666666666,-82.07975833333333,5.0
Wed Nov 20 15:51:04 EST 2024,49:E8:01:96:20:B3,null,3,7936,33.464331666666666,-82.07975833333333,5.0
Wed Nov 20 15:51:04 EST 2024,6A:AC:65:F9:23:09,null,3,7936,33.464331666666666,-82.07975833333333,5.0
Wed Nov 20 15:51:04 EST 2024,64:9D:E3:13:2B:B4,null,3,7936,33.464331666666666,-82.07975833333333,5.0
Wed Nov 20 15:51:04 EST 2024,54:32:13:36:76:C6,null,3,7936,33.464331666666666,-82.07975833333333,5.0
Wed Nov 20 15:51:04 EST 2024,6B:75:17:D7:E8:26,null,3,7936,33.464331666666666,-82.07975833333333,5.0
Wed Nov 20 15:51:04 EST 2024,49:5C:90:10:E8:BB,null,3,7936,33.464331666666666,-82.07975833333333,5.0
Wed Nov 20 15:51:04 EST 2024,67:F6:29:6B:E5:C9,null,3,7936,33.464331666666666,-82.07975833333333,5.0
Wed Nov 20 15:45:37 EST 2024,7C:97:43:EF:9D:EA,null,2,7936,33.464360000000006,-82.07985,50.6
Wed Nov 20 15:45:37 EST 2024,4E:91:C9:32:82:FA,null,3,7936,33.464360000000006,-82.07985,50.6
Wed Nov 20 15:45:37 EST 2024,4F:94:DC:7B:BB:8C,null,3,7936,33.464360000000006,-82.07985,50.6
Wed Nov 20 15:45:37 EST 2024,75:1C:10:61:FA:08,null,3,7936,33.464360000000006,-82.07985,50.6
Wed Nov 20 15:45:37 EST 2024,4E:00:1E:24:4A:DA,null,3,7936,33.464360000000006,-82.07985,50.6
Wed Nov 20 15:45:37 EST 2024,6F:78:F9:4E:A9:1A,null,3,7936,33.464360000000006,-82.07985,50.6
Wed Nov 20 15:45:37 EST 2024,6A:80:FA:66:E1:44,null,3,7936,33.464360000000006,-82.07985,50.6
Wed Nov 20 15:45:37 EST 2024,57:83:F7:1C:4C:A2,null,3,7936,33.464360000000006,-82.07985,50.6
Wed Nov 20 15:45:37 EST 2024,55:6D:E5:B3:6D:AF,null,3,7936,33.464360000000006,-82.07985,50.6
Wed Nov 20 15:45:37 EST 2024,6F:F8:68:8D:DE:BC,null,3,7936,33.464360000000006,-82.07985,50.6
Wed Nov 20 15:45:37 EST 2024,74:F0:7D:EA:18:B7,BGT-102P_020087,1,1664,33.464360000000006,-82.07985,50.6
Wed Nov 20 15:44:48 EST 2024,78:54:1B:A1:1C:6B,null,3,7936,33.464360000000006,-82.07985,50.6
Wed Nov 20 15:44:48 EST 2024,64:E0:92:0D:7F:BD,null,3,7936,33.464360000000006,-82.07985,50.6
Wed Nov 20 15:44:48 EST 2024,70:A3:91:61:94:72,null,3,7936,33.464360000000006,-82.07985,50.6
Wed Nov 20 15:44:48 EST 2024,5F:4D:DD:DA:CF:5E,null,3,7936,33.464360000000006,-82.07985,50.6
Wed Nov 20 15:44:48 EST 2024,4D:70:80:73:5F:27,null,3,7936,33.464360000000006,-82.07985,50.6
Wed Nov 20 15:44:48 EST 2024,50:F0:4E:9E:CD:8B,null,3,7936,33.464360000000006,-82.07985,50.6
Wed Nov 20 15:44:48 EST 2024,55:F2:54:50:E4:30,null,3,7936,33.464360000000006,-82.07985,50.6
Wed Nov 20 15:44:48 EST 2024,47:F8:C0:D0:1C:76,null,3,7936,33.464360000000006,-82.07985,50.6
Wed Nov 20 15:44:48 EST 2024,5B:7A:B2:BC:8A:67,null,3,7936,33.464360000000006,-82.07985,50.6
Wed Nov 20 15:44:48 EST 2024,68:C1:ED:F2:56:9F,null,2,7936,33.464360000000006,-82.07985,50.6
Wed Nov 20 15:44:48 EST 2024,7B:D8:8B:05:05:5A,null,3,7936,33.464360000000006,-82.07985,50.6
Wed Nov 20 15:44:48 EST 2024,49:03:C2:71:FF:83,null,3,7936,33.464360000000006,-82.07985,50.6
Wed Nov 20 15:44:48 EST 2024,73:7E:B1:93:A6:91,null,3,7936,33.464360000000006,-82.07985,50.6
Wed Nov 20 15:44:48 EST 2024,5D:7C:69:1F:F1:7E,null,3,7936,33.464360000000006,-82.07985,50.6
Wed Nov 20 15:44:48 EST 2024,68:62:5E:FF:F5:DC,null,3,7936,33.464360000000006,-82.07985,50.6
Wed Nov 20 15:44:48 EST 2024,51:9F:9F:A7:08:51,null,3,7936,33.464360000000006,-82.07985,50.6
Wed Nov 20 15:44:48 EST 2024,60:36:2C:1A:F8:6D,null,3,7936,33.464360000000006,-82.07985,50.6
Wed Nov 20 15:44:48 EST 2024,60:B5:71:34:15:2D,null,3,7936,33.464360000000006,-82.07985,50.6
Wed Nov 20 15:44:48 EST 2024,6B:64:AD:03:60:F3,null,3,7936,33.464360000000006,-82.07985,50.6
